Date,Code,Name,Open,High,Low,Close,Volume,Turnover,SMA_20,EMA_20,RSI,MACD,MACD_signal,ADX,CMF,Supertrend
2025-03-27,524204,TEESTA AGRO INDUSTRIES LTD.,115.0,116.9,103.6,110.25,653,71488.0,,110.25,,,,0.0,,True
2025-03-28,524204,TEESTA AGRO INDUSTRIES LTD.,116.5,116.5,110.0,110.95,1245,138719.0,,110.6175,,,,0.0,,True
2025-04-01,524204,TEESTA AGRO INDUSTRIES LTD.,111.95,112.0,109.0,109.05,1083,118825.0,,110.04192339716903,,,,0.0,,False
2025-04-02,524204,TEESTA AGRO INDUSTRIES LTD.,110.0,110.0,110.0,110.0,628,69080.0,,110.02982076059851,,,,0.0,,False
2025-04-03,524204,TEESTA AGRO INDUSTRIES LTD.,110.0,111.0,107.0,110.95,391,42688.0,,110.25240428805438,,,,0.0,,True
2025-04-04,524204,TEESTA AGRO INDUSTRIES LTD.,107.85,107.85,107.85,107.85,122,13157.0,,109.74560671886333,,,,0.0,,False
2025-04-07,524204,TEESTA AGRO INDUSTRIES LTD.,107.85,107.85,100.6,107.0,1802,193022.0,,109.22648044706298,,,,0.0,,False
2025-04-08,524204,TEESTA AGRO INDUSTRIES LTD.,113.9,126.95,111.15,115.25,6591,781148.0,,110.26767606870902,,,,0.0,,True
2025-04-09,524204,TEESTA AGRO INDUSTRIES LTD.,115.25,117.0,110.15,110.5,1254,140932.0,,110.30494196329673,,,,0.0,,False
2025-04-11,524204,TEESTA AGRO INDUSTRIES LTD.,113.3,113.3,108.0,108.5,85,9581.0,,110.03313334314703,,,,0.0,,False
2025-04-15,524204,TEESTA AGRO INDUSTRIES LTD.,119.85,119.85,113.0,113.2,1409,161499.0,,110.48502249277459,,,,0.0,,False
2025-04-16,524204,TEESTA AGRO INDUSTRIES LTD.,113.0,119.0,113.0,116.75,844,97906.0,,111.33848881795628,,,,0.0,,False
2025-04-17,524204,TEESTA AGRO INDUSTRIES LTD.,116.75,118.9,113.4,116.25,291,33891.0,,111.98122896626884,,,,0.0,,False
2025-04-21,524204,TEESTA AGRO INDUSTRIES LTD.,116.25,116.5,113.3,113.35,1935,221291.0,,112.15418996310007,54.38207597336965,,,0.0,,False
2025-04-22,524204,TEESTA AGRO INDUSTRIES LTD.,116.45,116.45,113.7,114.05,241,27541.0,,112.38651778899752,55.74210822802842,,,0.0,,False
2025-04-23,524204,TEESTA AGRO INDUSTRIES LTD.,116.6,116.6,111.0,111.8,455,51040.0,,112.3165519410703,50.527619967764025,,,0.0,,False
2025-04-24,524204,TEESTA AGRO INDUSTRIES LTD.,110.0,114.4,108.1,111.15,730,79403.0,,112.18066212146113,49.09868109192316,,,0.0,,False
2025-04-25,524204,TEESTA AGRO INDUSTRIES LTD.,110.0,112.75,109.15,112.75,952,104174.0,,112.24560338027545,52.64852784592663,,,0.0,,False
2025-04-28,524204,TEESTA AGRO INDUSTRIES LTD.,112.0,112.0,108.5,111.95,905,99182.0,,112.21250857621386,50.74301650327649,,,0.0,,False
2025-04-29,524204,TEESTA AGRO INDUSTRIES LTD.,111.95,123.9,111.2,112.9,865,99821.0,111.7225,112.28821223961342,52.92203678800391,,,0.0,-0.30435675063977286,False
2025-04-30,524204,TEESTA AGRO INDUSTRIES LTD.,112.9,115.9,110.05,115.9,630,70105.0,112.005,112.68009677375468,59.07845132627398,,,0.0,-0.27661608830406686,False
2025-05-02,524204,TEESTA AGRO INDUSTRIES LTD.,115.8,115.8,115.7,115.7,334,38657.0,112.24250000000002,113.0034718568904,58.528942977513395,,,0.0,-0.2629213898944545,False
2025-05-05,524204,TEESTA AGRO INDUSTRIES LTD.,124.9,124.9,110.35,114.5,1473,168509.0,112.51500000000001,113.16184633898104,55.21072741588768,,,0.0,-0.23936724013396068,False
2025-05-06,524204,TEESTA AGRO INDUSTRIES LTD.,110.3,115.5,110.0,111.7,1662,186134.0,112.6,113.00876328548918,48.32614593166256,,,0.0,-0.256217881894585,False
2025-05-07,524204,TEESTA AGRO INDUSTRIES LTD.,101.95,119.9,101.95,107.1,460,48973.0,112.4075,112.3958149285549,39.591578922429164,,,0.0,-0.28050566550545303,False
2025-05-08,524204,TEESTA AGRO INDUSTRIES LTD.,108.25,118.0,108.25,108.55,857,95938.0,112.4425,112.00022893989525,43.083710914933604,-0.05672476964166151,,0.0,-0.3056619167910485,False
